Esforço PF;Ano;Data Assinatura Anexo 4/5 Prest. Serv.;Data de Aprovação do Titular;Mês;ANO_ASSIN;TEMPO_ENTREGA
33,5;2015;2018-01-12;2015-10-09;01/10/15;2018,0;826,0
216,33;2015;2019-11-25;2015-11-23;01/11/15;2019,0;1463,0
35,3;2015;2016-09-23;2015-09-17;01/09/15;2016,0;372,0
21,75;2015;2016-03-14;2015-11-25;01/11/15;2016,0;110,0
14,0;2015;2016-02-23;2015-11-04;01/11/15;2016,0;111,0
30,0;2015;2016-07-07;2015-10-09;01/10/15;2016,0;272,0
351,82;2015;2019-08-19;2015-10-09;01/10/15;2019,0;1410,0
16,5;2019;2019-08-26;2019-01-16;01/01/19;2019,0;222,0
166,96;2015;2018-10-26;2015-11-09;01/11/15;2018,0;1082,0
606,73;2015;2017-04-13;2015-11-23;01/11/15;2017,0;507,0
145,73;2015;2017-07-06;2015-09-25;01/09/15;2017,0;650,0
96,5;2015;2019-11-11;2015-10-07;01/10/15;2019,0;1496,0
7,2;2015;2015-12-18;2015-09-23;01/09/15;2015,0;86,0
27,0;2015;2015-10-29;2015-09-24;01/09/15;2015,0;35,0
3,0;2015;2016-04-18;2015-10-09;01/10/15;2016,0;192,0
44,5;2015;2017-08-02;2015-10-01;01/10/15;2017,0;671,0
16,0;2015;2016-01-19;2015-10-09;01/10/15;2016,0;102,0
66,0;2015;2019-12-11;2015-10-07;01/10/15;2019,0;1526,0
98,34;2015;2018-11-29;2015-10-16;01/10/15;2018,0;1140,0
52,8;2015;2016-03-04;2015-10-07;01/10/15;2016,0;149,0
77,5;2015;2017-08-15;2015-10-01;01/10/15;2017,0;684,0
13,5;2015;2017-08-15;2015-10-01;01/10/15;2017,0;684,0
68,81;2015;2016-10-10;2015-10-01;01/10/15;2016,0;375,0
61,31;2015;2017-03-24;2015-10-01;01/10/15;2017,0;540,0
2,25;2015;2015-12-23;2015-10-27;01/10/15;2015,0;57,0
35,19;2015;2016-05-23;2015-11-17;01/11/15;2016,0;188,0
15,0;2016;2016-08-05;2016-02-29;01/02/16;2016,0;158,0
59,75;2015;2019-02-06;2015-10-06;01/10/15;2019,0;1219,0
38,5;2015;2017-01-27;2015-11-26;01/11/15;2017,0;428,0
10,2;2015;2016-01-19;2015-11-15;01/11/15;2016,0;65,0
435,88;2015;2019-04-04;2015-10-06;01/10/15;2019,0;1276,0
372,5;2015;2018-11-01;2015-10-06;01/10/15;2018,0;1122,0
10,8;2015;2015-11-17;2015-10-08;01/10/15;2015,0;40,0
29,25;2015;2017-07-26;2015-10-07;01/10/15;2017,0;658,0
120,1;2015;2016-11-28;2015-10-09;01/10/15;2016,0;416,0
10,6;2015;2016-04-01;2015-10-08;01/10/15;2016,0;176,0
482,4;2015;2017-05-11;2015-10-08;01/10/15;2017,0;581,0
15,75;2015;2017-01-30;2015-11-19;01/11/15;2017,0;438,0
49,45;2015;2019-12-10;2015-11-17;01/11/15;2019,0;1484,0
37,75;2015;2018-07-20;2015-10-19;01/10/15;2018,0;1005,0
34,25;2015;2016-07-06;2015-10-13;01/10/15;2016,0;267,0
7,14;2015;2016-02-16;2015-10-15;01/10/15;2016,0;124,0
17,0;2015;2016-10-03;2015-11-08;01/11/15;2016,0;330,0
97,0;2015;2017-02-20;2015-10-15;01/10/15;2017,0;494,0
22,99;2015;2016-06-02;2015-10-14;01/10/15;2016,0;232,0
4,5;2015;2016-10-07;2015-10-14;01/10/15;2016,0;359,0
167,05;2015;2019-11-29;2015-11-15;01/11/15;2019,0;1475,0
26,11;2015;2016-01-12;2015-10-14;01/10/15;2016,0;90,0
334,7;2015;2019-10-31;2015-10-15;01/10/15;2019,0;1477,0
334,3;2015;2017-12-08;2015-10-15;01/10/15;2017,0;785,0
12,25;2015;2017-06-21;2015-11-23;01/11/15;2017,0;576,0
51,0;2015;2016-02-18;2015-11-16;01/11/15;2016,0;94,0
14,71;2015;2018-12-24;2015-11-11;01/11/15;2018,0;1139,0
16,5;2015;2016-05-19;2015-11-08;01/11/15;2016,0;193,0
3,45;2015;2017-02-01;2015-11-24;01/11/15;2017,0;435,0
187,96;2015;2019-12-10;2015-10-16;01/10/15;2019,0;1516,0
6,0;2015;2016-05-06;2015-10-15;01/10/15;2016,0;204,0
218,3;2015;2019-12-09;2015-11-17;01/11/15;2019,0;1483,0
0,3;2015;2016-06-10;2015-12-30;01/12/15;2016,0;163,0
27,0;2015;2018-05-02;2015-11-30;01/11/15;2018,0;884,0
27,0;2015;2019-11-23;2015-11-10;01/11/15;2019,0;1474,0
46,0;2015;2016-07-18;2015-11-10;01/11/15;2016,0;251,0
65,91;2015;2016-04-18;2015-11-10;01/11/15;2016,0;160,0
27,44;2015;2016-12-23;2015-11-23;01/11/15;2016,0;396,0
382,83;2015;2018-03-05;2015-10-18;01/10/15;2018,0;869,0
298,0;2015;2016-05-17;2015-11-20;01/11/15;2016,0;179,0
40,5;2015;2016-10-17;2015-11-19;01/11/15;2016,0;333,0
16,0;2016;2017-05-10;2016-05-11;01/05/16;2017,0;364,0
9,6;2015;2016-02-11;2015-10-22;01/10/15;2016,0;112,0
5,4;2015;2018-07-24;2015-10-20;01/10/15;2018,0;1008,0
14,25;2015;2016-02-24;2015-11-05;01/11/15;2016,0;111,0
42,75;2015;2016-04-28;2015-11-22;01/11/15;2016,0;158,0
18,9;2015;2016-04-01;2015-10-25;01/10/15;2016,0;159,0
54,0;2015;2016-12-06;2015-11-24;01/11/15;2016,0;378,0
37,95;2015;2020-12-04;2015-11-04;01/11/15;2020,0;1857,0
4,0;2015;2016-01-08;2015-11-11;01/11/15;2016,0;58,0
29,84;2015;2016-10-24;2015-11-10;01/11/15;2016,0;349,0
4,5;2015;2016-01-06;2015-11-09;01/11/15;2016,0;58,0
0,6;2015;2016-02-02;2015-11-30;01/11/15;2016,0;64,0
59,31;2015;2016-08-25;2015-11-24;01/11/15;2016,0;275,0
40,75;2015;2018-04-16;2015-11-05;01/11/15;2018,0;893,0
161,84;2015;2016-07-01;2015-11-03;01/11/15;2016,0;241,0
54,9;2015;2016-03-31;2015-11-04;01/11/15;2016,0;148,0
10,82;2015;2017-11-24;2015-11-17;01/11/15;2017,0;738,0
175,86;2015;2018-03-06;2015-11-19;01/11/15;2018,0;838,0
35,5;2015;2017-04-24;2015-11-17;01/11/15;2017,0;524,0
44,3;2015;2018-04-11;2015-11-10;01/11/15;2018,0;883,0
179,44;2015;2016-10-05;2015-11-10;01/11/15;2016,0;330,0
5,4;2015;2017-03-29;2015-11-09;01/11/15;2017,0;506,0
26,01;2015;2016-02-26;2015-11-05;01/11/15;2016,0;113,0
110,0;2015;2018-06-08;2015-11-23;01/11/15;2018,0;928,0
404,1;2015;2019-12-10;2015-11-19;01/11/15;2019,0;1482,0
43,25;2015;2018-07-19;2015-11-24;01/11/15;2018,0;968,0
18,0;2015;2018-07-06;2015-11-23;01/11/15;2018,0;956,0
68,9;2015;2016-12-27;2015-11-24;01/11/15;2016,0;399,0
86,0;2015;2018-05-28;2015-11-12;01/11/15;2018,0;928,0
14,0;2015;2016-01-29;2015-11-12;01/11/15;2016,0;78,0
116,25;2015;2017-06-26;2015-11-19;01/11/15;2017,0;585,0
162,3;2015;2019-06-03;2015-11-18;01/11/15;2019,0;1293,0
147,47;2015;2017-04-12;2015-11-20;01/11/15;2017,0;509,0
26,25;2015;2017-11-14;2015-11-11;01/11/15;2017,0;734,0
26,25;2015;2016-07-04;2015-11-12;01/11/15;2016,0;235,0
33,66;2015;2016-05-23;2015-11-17;01/11/15;2016,0;188,0
138,0;2015;2018-05-07;2015-11-17;01/11/15;2018,0;902,0
61,85;2015;2019-04-08;2015-11-17;01/11/15;2019,0;1238,0
12,5;2015;2016-01-29;2015-11-12;01/11/15;2016,0;78,0
13,5;2015;2016-01-22;2015-11-24;01/11/15;2016,0;59,0
89,1;2015;2019-12-10;2015-11-18;01/11/15;2019,0;1483,0
11,8;2015;2016-02-26;2015-12-13;01/12/15;2016,0;75,0
26,5;2015;2018-10-26;2015-11-25;01/11/15;2018,0;1066,0
28,0;2015;2016-09-21;2015-11-17;01/11/15;2016,0;309,0
35,57;2015;2019-04-09;2015-11-17;01/11/15;2019,0;1239,0
31,0;2015;2016-06-21;2015-11-24;01/11/15;2016,0;210,0
165,0;2015;2019-12-09;2015-11-23;01/11/15;2019,0;1477,0
68,5;2015;2017-04-11;2015-11-16;01/11/15;2017,0;512,0
55,99;2015;2017-04-11;2015-11-16;01/11/15;2017,0;512,0
5,25;2015;2016-12-27;2015-11-24;01/11/15;2016,0;399,0
56,0;2015;2019-08-28;2015-11-19;01/11/15;2019,0;1378,0
52,75;2016;2018-02-19;2016-06-01;01/06/16;2018,0;628,0
25,5;2015;2016-12-27;2015-11-24;01/11/15;2016,0;399,0
7,05;2016;2016-08-16;2016-03-14;01/03/16;2016,0;155,0
12,75;2015;2016-04-13;2015-11-22;01/11/15;2016,0;143,0
25,76;2015;2019-04-08;2015-11-17;01/11/15;2019,0;1238,0
247,06;2016;2018-06-06;2016-02-29;01/02/16;2018,0;828,0
107,0;2015;2016-04-11;2015-11-17;01/11/15;2016,0;146,0
4,5;2015;2016-04-19;2015-11-23;01/11/15;2016,0;148,0
36,26;2015;2018-12-14;2015-11-25;01/11/15;2018,0;1115,0
133,34;2015;2016-10-10;2015-11-17;01/11/15;2016,0;328,0
112,73;2015;2017-12-19;2015-11-17;01/11/15;2017,0;763,0
26,78;2015;2016-02-04;2015-11-18;01/11/15;2016,0;78,0
19,0;2015;2016-04-19;2015-11-24;01/11/15;2016,0;147,0
66,0;2015;2017-09-25;2015-11-18;01/11/15;2017,0;677,0
3,0;2015;2016-12-27;2015-11-24;01/11/15;2016,0;399,0
11,25;2016;2017-05-16;2016-02-18;01/02/16;2017,0;453,0
20,25;2015;2016-06-06;2015-12-06;01/12/15;2016,0;183,0
43,0;2015;2016-03-28;2015-11-18;01/11/15;2016,0;131,0
184,4;2015;2018-09-25;2015-11-22;01/11/15;2018,0;1038,0
24,0;2015;2017-03-24;2015-11-18;01/11/15;2017,0;492,0
223,18;2015;2017-07-06;2015-11-18;01/11/15;2017,0;596,0
53,0;2015;2016-05-20;2015-11-18;01/11/15;2016,0;184,0
91,0;2015;2017-01-27;2015-11-26;01/11/15;2017,0;428,0
35,75;2015;2016-07-14;2015-11-25;01/11/15;2016,0;232,0
162,44;2015;2018-09-21;2015-11-24;01/11/15;2018,0;1032,0
6,0;2015;2016-04-27;2015-11-24;01/11/15;2016,0;155,0
63,41;2015;2016-02-11;2015-11-24;01/11/15;2016,0;79,0
38,8;2015;2017-12-12;2015-11-26;01/11/15;2017,0;747,0
7,5;2015;2017-01-27;2015-11-26;01/11/15;2017,0;428,0
28,75;2015;2016-03-04;2015-11-22;01/11/15;2016,0;103,0
430,82;2016;2018-06-13;2016-02-29;01/02/16;2018,0;835,0
65,19;2015;2016-04-07;2015-11-25;01/11/15;2016,0;134,0
219,54;2015;2019-10-04;2015-11-22;01/11/15;2019,0;1412,0
84,0;2015;2016-12-07;2015-11-22;01/11/15;2016,0;381,0
275,65;2015;2019-12-10;2015-11-24;01/11/15;2019,0;1477,0
36,15;2015;2016-02-26;2015-11-24;01/11/15;2016,0;94,0
105,21;2015;2020-12-21;2015-11-24;01/11/15;2020,0;1854,0
369,0;2015;2019-12-09;2015-11-25;01/11/15;2019,0;1475,0
82,64;2015;2019-12-09;2015-11-24;01/11/15;2019,0;1476,0
21,0;2015;2016-06-27;2015-11-29;01/11/15;2016,0;211,0
15,75;2015;2016-03-31;2015-12-03;01/12/15;2016,0;119,0
13,9;2015;2016-02-16;2015-11-24;01/11/15;2016,0;84,0
53,25;2015;2017-08-16;2015-11-24;01/11/15;2017,0;631,0
15,35;2015;2018-12-14;2015-11-25;01/11/15;2018,0;1115,0
80,25;2015;2019-01-04;2015-11-26;01/11/15;2019,0;1135,0
32,55;2015;2016-10-21;2015-12-02;01/12/15;2016,0;324,0
84,78;2015;2017-02-09;2015-11-24;01/11/15;2017,0;443,0
2,25;2015;2018-01-26;2015-11-25;01/11/15;2018,0;793,0
3,0;2016;2016-03-07;2016-02-02;01/02/16;2016,0;34,0
100,5;2016;2016-04-20;2016-01-14;01/01/16;2016,0;97,0
170,26;2015;2019-06-25;2015-12-14;01/12/15;2019,0;1289,0
6,0;2015;2016-06-17;2015-12-20;01/12/15;2016,0;180,0
80,25;2015;2019-04-16;2015-11-26;01/11/15;2019,0;1237,0
98,75;2015;2016-09-15;2015-12-01;01/12/15;2016,0;289,0
19,5;2015;2016-04-04;2015-11-25;01/11/15;2016,0;131,0
103,0;2015;2019-12-06;2015-11-25;01/11/15;2019,0;1472,0
13,0;2015;2016-10-07;2015-11-29;01/11/15;2016,0;313,0
14,25;2015;2016-05-17;2015-11-25;01/11/15;2016,0;174,0
30,75;2015;2017-07-03;2015-11-30;01/11/15;2017,0;581,0
89,12;2015;2016-06-07;2015-11-26;01/11/15;2016,0;194,0
58,0;2015;2016-10-04;2015-11-25;01/11/15;2016,0;314,0
79,73;2015;2019-10-22;2015-12-15;01/12/15;2019,0;1407,0
163,75;2015;2019-03-21;2015-11-26;01/11/15;2019,0;1211,0
26,0;2015;2016-08-19;2015-11-29;01/11/15;2016,0;264,0
24,0;2016;2017-08-04;2016-01-21;01/01/16;2017,0;561,0
344,7;2015;2017-10-17;2015-11-26;01/11/15;2017,0;691,0
10,4;2015;2016-11-25;2015-12-09;01/12/15;2016,0;352,0
3,75;2015;2016-01-12;2015-12-10;01/12/15;2016,0;33,0
22,5;2016;2016-04-20;2016-03-23;01/03/16;2016,0;28,0
166,69;2015;2019-12-10;2015-12-08;01/12/15;2019,0;1463,0
41,25;2015;2017-12-05;2015-12-16;01/12/15;2017,0;720,0
6,0;2015;2016-06-23;2015-12-03;01/12/15;2016,0;203,0
5,25;2015;2016-04-22;2015-12-06;01/12/15;2016,0;138,0
40,25;2016;2017-08-08;2016-02-10;01/02/16;2017,0;545,0
15,0;2016;2017-01-05;2016-04-01;01/04/16;2017,0;279,0
20,5;2015;2018-10-03;2015-12-03;01/12/15;2018,0;1035,0
10,0;2016;2016-05-02;2016-03-11;01/03/16;2016,0;52,0
101,51;2016;2016-12-20;2016-01-26;01/01/16;2016,0;329,0
11,25;2016;2017-10-24;2016-04-13;01/04/16;2017,0;559,0
367,32;2015;2019-12-10;2015-12-01;01/12/15;2019,0;1470,0
20,0;2015;2016-03-08;2015-12-03;01/12/15;2016,0;96,0
48,5;2015;2020-09-21;2015-12-08;01/12/15;2020,0;1749,0
16,5;2015;2018-10-01;2015-12-03;01/12/15;2018,0;1033,0
154,5;2015;2018-10-19;2015-12-07;01/12/15;2018,0;1047,0
252,19;2015;2017-05-26;2015-12-01;01/12/15;2017,0;542,0
10,5;2015;2016-03-30;2015-12-07;01/12/15;2016,0;114,0
383,28;2015;2017-09-04;2015-11-30;01/11/15;2017,0;644,0
45,25;2016;2019-12-09;2016-06-10;01/06/16;2019,0;1277,0
47,11;2016;2017-02-13;2016-01-04;01/01/16;2017,0;406,0
12,0;2015;2016-05-17;2015-12-01;01/12/15;2016,0;168,0
9,25;2015;2016-03-31;2015-12-03;01/12/15;2016,0;119,0
17,5;2016;2016-06-14;2016-05-09;01/05/16;2016,0;36,0
12,19;2015;2017-01-25;2015-12-01;01/12/15;2017,0;421,0
25,0;2015;2019-06-06;2015-12-02;01/12/15;2019,0;1282,0
87,98;2015;2017-12-12;2015-12-03;01/12/15;2017,0;740,0
162,4;2015;2016-09-06;2015-11-30;01/11/15;2016,0;281,0
24,3;2015;2016-10-05;2015-11-30;01/11/15;2016,0;310,0
18,3;2015;2016-10-10;2015-11-30;01/11/15;2016,0;315,0
84,75;2015;2019-06-18;2015-12-03;01/12/15;2019,0;1293,0
14,55;2015;2016-08-30;2015-11-30;01/11/15;2016,0;274,0
533,69;2015;2018-08-10;2015-12-03;01/12/15;2018,0;981,0
57,25;2015;2017-08-09;2015-12-28;01/12/15;2017,0;590,0
30,78;2016;2016-06-29;2016-01-05;01/01/16;2016,0;176,0
89,6;2016;2017-04-24;2016-08-05;01/08/16;2017,0;262,0
41,0;2016;2017-09-26;2016-01-12;01/01/16;2017,0;623,0
44,25;2015;2018-10-19;2015-12-07;01/12/15;2018,0;1047,0
182,01;2016;2017-06-14;2016-01-04;01/01/16;2017,0;527,0
1204,71;2015;2017-07-14;2015-12-03;01/12/15;2017,0;589,0
13,5;2015;2017-07-04;2015-12-15;01/12/15;2017,0;567,0
739,26;2015;2018-12-06;2015-12-07;01/12/15;2018,0;1095,0
12,0;2016;2016-07-22;2016-02-17;01/02/16;2016,0;156,0
176,42;2015;2019-12-10;2015-12-08;01/12/15;2019,0;1463,0
8,91;2016;2016-06-14;2016-03-03;01/03/16;2016,0;103,0
9,0;2016;2016-08-18;2016-04-08;01/04/16;2016,0;132,0
79,5;2016;2019-12-09;2016-05-10;01/05/16;2019,0;1308,0
46,05;2015;2018-12-17;2015-12-16;01/12/15;2018,0;1097,0
33,0;2015;2017-03-09;2015-12-15;01/12/15;2017,0;450,0
46,5;2015;2016-05-30;2015-12-16;01/12/15;2016,0;166,0
164,0;2016;2019-08-28;2016-02-01;01/02/16;2019,0;1304,0
31,5;2016;2017-02-17;2016-01-12;01/01/16;2017,0;402,0
5,25;2015;2016-05-20;2015-12-20;01/12/15;2016,0;152,0
34,0;2016;2017-09-19;2016-01-12;01/01/16;2017,0;616,0
505,61;2015;2017-11-14;2015-12-16;01/12/15;2017,0;699,0
43,35;2015;2018-10-18;2015-12-16;01/12/15;2018,0;1037,0
154,88;2016;2018-12-14;2016-04-04;01/04/16;2018,0;984,0
0,3;2015;2016-06-08;2015-12-27;01/12/15;2016,0;164,0
10,08;2015;2018-12-12;2015-12-30;01/12/15;2018,0;1078,0
11,9;2016;2016-05-23;2016-01-04;01/01/16;2016,0;140,0
51,91;2015;2016-03-31;2015-12-17;01/12/15;2016,0;105,0
8,75;2016;2016-06-22;2016-05-17;01/05/16;2016,0;36,0
30,14;2015;2016-03-08;2015-12-17;01/12/15;2016,0;82,0
43,89;2016;2017-04-19;2016-01-04;01/01/16;2017,0;471,0
11,25;2015;2016-03-18;2015-12-14;01/12/15;2016,0;95,0
24,63;2015;2018-09-10;2015-12-17;01/12/15;2018,0;998,0
19,0;2015;2016-03-29;2015-12-15;01/12/15;2016,0;105,0
17,0;2016;2016-03-24;2016-01-04;01/01/16;2016,0;80,0
150,05;2016;2019-04-10;2016-04-26;01/04/16;2019,0;1079,0
13,0;2015;2016-04-22;2015-12-15;01/12/15;2016,0;129,0
36,0;2016;2017-07-06;2016-01-11;01/01/16;2017,0;542,0
5,0;2016;2016-10-19;2016-03-01;01/03/16;2016,0;232,0
444,28;2016;2017-02-21;2016-03-30;01/03/16;2017,0;328,0
54,25;2016;2016-07-11;2016-01-12;01/01/16;2016,0;181,0
26,5;2015;2019-03-15;2015-12-17;01/12/15;2019,0;1184,0
24,25;2016;2016-09-02;2016-03-10;01/03/16;2016,0;176,0
3,75;2016;2016-09-26;2016-05-05;01/05/16;2016,0;144,0
6,75;2016;2016-03-30;2016-01-12;01/01/16;2016,0;78,0
15,0;2015;2016-04-19;2015-12-20;01/12/15;2016,0;121,0
10,0;2016;2017-08-02;2016-01-27;01/01/16;2017,0;553,0
18,0;2015;2019-04-01;2015-12-20;01/12/15;2019,0;1198,0
18,0;2016;2016-04-25;2016-01-21;01/01/16;2016,0;95,0
5,0;2016;2016-03-24;2016-01-17;01/01/16;2016,0;67,0
9,6;2016;2016-09-21;2016-01-14;01/01/16;2016,0;251,0
3,0;2016;2016-06-17;2016-02-25;01/02/16;2016,0;113,0
112,25;2015;2016-12-13;2015-12-29;01/12/15;2016,0;350,0
18,0;2016;2016-04-07;2016-01-10;01/01/16;2016,0;88,0
10,0;2016;2016-08-25;2016-06-02;01/06/16;2016,0;84,0
5,25;2016;2016-11-09;2016-05-13;01/05/16;2016,0;180,0
285,05;2016;2019-10-09;2016-02-04;01/02/16;2019,0;1343,0
17,89;2016;2017-02-03;2016-01-12;01/01/16;2017,0;388,0
18,0;2016;2016-02-03;2016-01-04;01/01/16;2016,0;30,0
8,17;2016;2016-08-19;2016-01-04;01/01/16;2016,0;228,0
22,8;2016;2017-03-15;2016-01-05;01/01/16;2017,0;435,0
31,0;2016;2018-01-29;2016-03-18;01/03/16;2018,0;682,0
4,5;2016;2016-05-04;2016-01-13;01/01/16;2016,0;112,0
14,36;2016;2016-06-20;2016-02-04;01/02/16;2016,0;137,0
11,85;2016;2017-06-07;2016-09-28;01/09/16;2017,0;252,0
0,3;2016;2016-06-08;2016-01-10;01/01/16;2016,0;150,0
20,5;2016;2016-03-03;2016-01-06;01/01/16;2016,0;57,0
18,0;2016;2018-05-22;2016-01-12;01/01/16;2018,0;861,0
18,0;2016;2017-03-03;2016-02-29;01/02/16;2017,0;368,0
27,0;2016;2016-04-07;2016-02-04;01/02/16;2016,0;63,0
26,25;2016;2016-09-23;2016-02-01;01/02/16;2016,0;235,0
30,34;2016;2016-05-23;2016-01-12;01/01/16;2016,0;132,0
9,0;2016;2016-07-14;2016-02-18;01/02/16;2016,0;147,0
9,75;2016;2016-06-22;2016-01-11;01/01/16;2016,0;163,0
18,0;2016;2016-10-03;2016-02-25;01/02/16;2016,0;221,0
64,25;2016;2016-09-26;2016-01-12;01/01/16;2016,0;258,0
67,32;2016;2017-07-28;2016-01-27;01/01/16;2017,0;548,0
9,18;2016;2016-09-22;2016-04-07;01/04/16;2016,0;168,0
33,25;2016;2016-05-13;2016-01-31;01/01/16;2016,0;103,0
133,55;2016;2017-04-11;2016-02-26;01/02/16;2017,0;410,0
7,09;2016;2017-03-13;2016-01-17;01/01/16;2017,0;421,0
31,32;2016;2017-05-25;2016-01-27;01/01/16;2017,0;484,0
65,15;2016;2018-08-13;2016-03-18;01/03/16;2018,0;878,0
6,08;2016;2016-06-22;2016-03-16;01/03/16;2016,0;98,0
13,8;2016;2019-10-03;2016-03-01;01/03/16;2019,0;1311,0
10,0;2016;2017-08-01;2016-05-09;01/05/16;2017,0;449,0
9,0;2016;2017-02-16;2016-01-26;01/01/16;2017,0;387,0
41,6;2016;2016-06-17;2016-04-06;01/04/16;2016,0;72,0
6,0;2016;2016-08-04;2016-02-26;01/02/16;2016,0;160,0
4,8;2016;2016-05-04;2016-01-28;01/01/16;2016,0;97,0
27,0;2016;2016-05-05;2016-01-28;01/01/16;2016,0;98,0
223,5;2016;2018-12-10;2016-04-27;01/04/16;2018,0;957,0
33,25;2016;2016-09-15;2016-03-10;01/03/16;2016,0;189,0
8,15;2016;2016-10-07;2016-04-26;01/04/16;2016,0;164,0
28,0;2016;2016-10-03;2016-02-29;01/02/16;2016,0;217,0
26,7;2016;2016-05-02;2016-02-04;01/02/16;2016,0;88,0
10,0;2016;2016-03-15;2016-02-24;01/02/16;2016,0;20,0
4,5;2016;2016-03-31;2016-02-01;01/02/16;2016,0;59,0
63,23;2016;2017-02-20;2016-03-17;01/03/16;2017,0;340,0
27,68;2016;2019-04-10;2016-04-04;01/04/16;2019,0;1101,0
181,67;2016;2017-05-30;2016-03-04;01/03/16;2017,0;452,0
37,79;2016;2017-04-03;2016-02-04;01/02/16;2017,0;424,0
24,0;2016;2019-03-12;2016-06-07;01/06/16;2019,0;1008,0
111,15;2016;2017-05-05;2016-09-09;01/09/16;2017,0;238,0
158,0;2016;2018-01-04;2016-06-16;01/06/16;2018,0;567,0
35,0;2016;2016-08-01;2016-03-24;01/03/16;2016,0;130,0
13,5;2016;2016-04-20;2016-02-29;01/02/16;2016,0;51,0
28,59;2016;2016-06-23;2016-02-24;01/02/16;2016,0;120,0
73,82;2016;2016-09-26;2016-03-21;01/03/16;2016,0;189,0
4,5;2016;2016-08-09;2016-02-17;01/02/16;2016,0;174,0
12,0;2016;2019-10-22;2016-02-29;01/02/16;2019,0;1331,0
6,0;2016;2016-12-06;2016-04-05;01/04/16;2016,0;245,0
40,33;2016;2020-07-20;2016-02-29;01/02/16;2020,0;1603,0
9,8;2016;2016-08-26;2016-02-14;01/02/16;2016,0;194,0
208,2;2016;2016-11-04;2016-02-10;01/02/16;2016,0;268,0
7,5;2016;2016-05-20;2016-02-10;01/02/16;2016,0;100,0
21,75;2016;2016-10-27;2016-02-11;01/02/16;2016,0;259,0
28,95;2016;2019-03-20;2016-09-21;01/09/16;2019,0;910,0
46,85;2016;2017-05-30;2016-02-25;01/02/16;2017,0;460,0
58,5;2016;2016-06-22;2016-04-01;01/04/16;2016,0;82,0
23,25;2016;2017-01-30;2016-03-08;01/03/16;2017,0;328,0
21,0;2016;2016-10-03;2016-02-26;01/02/16;2016,0;220,0
14,58;2016;2016-03-29;2016-02-14;01/02/16;2016,0;44,0
26,5;2016;2016-07-11;2016-02-17;01/02/16;2016,0;145,0
315,79;2016;2016-09-05;2016-04-13;01/04/16;2016,0;145,0
178,85;2016;2019-10-04;2016-10-17;01/10/16;2019,0;1082,0
49,25;2016;2017-04-04;2016-02-15;01/02/16;2017,0;414,0
4,0;2016;2016-07-01;2016-04-18;01/04/16;2016,0;74,0
67,5;2016;2019-01-02;2016-05-25;01/05/16;2019,0;952,0
125,63;2016;2016-12-12;2016-03-07;01/03/16;2016,0;280,0
11,25;2016;2016-03-30;2016-02-16;01/02/16;2016,0;43,0
66,25;2016;2017-02-07;2016-03-04;01/03/16;2017,0;340,0
75,85;2016;2019-12-10;2016-02-16;01/02/16;2019,0;1393,0
9,0;2016;2017-08-02;2016-03-10;01/03/16;2017,0;510,0
4,5;2016;2016-04-19;2016-02-29;01/02/16;2016,0;50,0
3,0;2016;2017-03-21;2016-02-25;01/02/16;2017,0;390,0
9,0;2016;2016-11-18;2016-04-15;01/04/16;2016,0;217,0
30,77;2016;2017-06-19;2016-04-14;01/04/16;2017,0;431,0
36,0;2016;2020-07-02;2016-12-05;01/12/16;2020,0;1305,0
24,0;2016;2016-12-08;2016-05-13;01/05/16;2016,0;209,0
3,0;2016;2020-12-08;2016-04-04;01/04/16;2020,0;1709,0
5,0;2016;2019-08-13;2016-08-19;01/08/16;2019,0;1089,0
7,8;2016;2018-11-06;2016-03-09;01/03/16;2018,0;972,0
4,0;2016;2016-12-09;2016-02-29;01/02/16;2016,0;284,0
4,5;2016;2017-09-21;2016-04-11;01/04/16;2017,0;528,0
157,7;2016;2017-12-05;2016-04-15;01/04/16;2017,0;599,0
27,12;2016;2019-08-13;2016-03-03;01/03/16;2019,0;1258,0
46,8;2016;2018-09-27;2016-03-01;01/03/16;2018,0;940,0
68,11;2016;2017-05-02;2016-03-07;01/03/16;2017,0;421,0
13,2;2016;2016-08-09;2016-03-02;01/03/16;2016,0;160,0
23,0;2016;2016-08-01;2016-04-29;01/04/16;2016,0;94,0
27,0;2016;2017-04-07;2016-03-17;01/03/16;2017,0;386,0
14,0;2016;2016-08-31;2016-03-11;01/03/16;2016,0;173,0
9,0;2016;2016-05-31;2016-04-15;01/04/16;2016,0;46,0
2,0;2016;2016-09-05;2016-03-07;01/03/16;2016,0;182,0
19,75;2016;2016-05-18;2016-03-07;01/03/16;2016,0;72,0
77,21;2016;2016-10-07;2016-04-27;01/04/16;2016,0;163,0
4,05;2016;2016-08-09;2016-04-19;01/04/16;2016,0;112,0
45,5;2016;2017-04-10;2016-03-08;01/03/16;2017,0;398,0
22,0;2016;2018-08-27;2016-08-04;01/08/16;2018,0;753,0
64,4;2016;2017-08-07;2016-06-10;01/06/16;2017,0;423,0
16,8;2016;2016-04-27;2016-04-15;01/04/16;2016,0;12,0
60,58;2016;2020-12-28;2016-07-18;01/07/16;2020,0;1624,0
20,0;2016;2019-12-06;2016-04-26;01/04/16;2019,0;1319,0
13,99;2016;2016-04-15;2016-03-09;01/03/16;2016,0;37,0
